source_node_id,source_label,source_id,cve_id,population_impact,grid_severity,cascade_risk,recovery_time_hours,all_properties
595107,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 85828, ""patchVersion"": ""V7.4.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2023-11-03T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.6.19""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595109,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Patched"", ""populationImpact"": 226674, ""patchVersion"": ""V3.8.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-12-10T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.5.5""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595110,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 144197, ""patchVersion"": ""V6.5.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-03-29T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.0.20""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595127,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 65619, ""patchVersion"": ""V6.0.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-06-11T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.4.19""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595134,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 43642, ""patchVersion"": ""V4.6.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-01-05T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.6.16""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595139,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 107739, ""patchVersion"": ""V4.1.0"", ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2024-09-25T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.0.6""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595141,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 15773, ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V3.4.3""], ""discoveredDate"": ""2024-06-16T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
595149,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Patched"", ""populationImpact"": 43642, ""patchVersion"": ""V5.9.0"", ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2025-07-30T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.9.19""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595151,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 86104, ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V5.0.7""], ""discoveredDate"": ""2024-03-23T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
595156,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 210669, ""patchVersion"": ""V5.7.0"", ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2024-02-18T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.8.1""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595157,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 192888, ""patchVersion"": ""V4.4.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-07-24T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.9.8""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595158,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 208933, ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V5.6.4""], ""discoveredDate"": ""2025-03-18T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
595159,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 70207, ""patchVersion"": ""V3.4.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-09-06T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.9.1""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595160,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 237084, ""patchVersion"": ""V3.3.0"", ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2025-02-19T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.9.5""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595163,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 210233, ""patchVersion"": ""V4.5.0"", ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2024-05-30T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.5.2""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595165,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 197746, ""patchVersion"": ""V3.9.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2023-11-06T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.0.4""], ""cascadeRisk"": ""High"", ""isExploited"": true}"
595167,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 92234, ""patchVersion"": ""V7.7.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-07-15T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.7.15""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595168,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 247406, ""patchVersion"": ""V5.7.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-09-02T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.7.13""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595170,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 201167, ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V3.4.10""], ""discoveredDate"": ""2025-05-28T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
595175,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 71186, ""patchVersion"": ""V4.7.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-01-02T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.7.13""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595177,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Patched"", ""populationImpact"": 7161, ""patchVersion"": ""V7.4.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-07-08T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.1.18""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595180,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Patched"", ""populationImpact"": 167779, ""patchVersion"": ""V3.2.0"", ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2024-10-06T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.0.13""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595189,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 87705, ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V5.2.11""], ""discoveredDate"": ""2025-09-29T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
595190,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 27421, ""patchVersion"": ""V3.8.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2023-11-06T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.6.7""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595199,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Patched"", ""populationImpact"": 126464, ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V5.6.11""], ""discoveredDate"": ""2024-08-29T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
595200,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 107739, ""patchVersion"": ""V4.2.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-09-30T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.1.14""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595205,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Patched"", ""populationImpact"": 97575, ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V4.8.7""], ""discoveredDate"": ""2024-03-12T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
595218,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 114200, ""patchVersion"": ""V5.7.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-01-30T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.8.20""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595222,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 28038, ""patchVersion"": ""V3.5.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-10-28T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.4.12""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595240,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 20582, ""patchVersion"": ""V7.3.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-11-22T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.2.11""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595241,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 186971, ""patchVersion"": ""V6.0.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-03-23T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.3.16""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595244,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Patched"", ""populationImpact"": 237084, ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V5.4.10""], ""discoveredDate"": ""2024-02-11T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
595254,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 100833, ""patchVersion"": ""V3.1.0"", ""patchAvailable"": false, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2025-01-12T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.0.2""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595264,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 43642, ""patchVersion"": ""V7.6.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-04-04T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.8.7""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595265,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 186530, ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V5.0.11""], ""discoveredDate"": ""2024-02-28T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": true}"
595282,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 10745, ""patchVersion"": ""V3.9.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-08-24T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.6.16""], ""cascadeRisk"": ""High"", ""isExploited"": true}"
595283,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 216619, ""patchVersion"": ""V3.7.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-09-22T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.2.2""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595284,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 59031, ""patchVersion"": ""V3.5.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-12-19T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.8.4""], ""cascadeRisk"": ""High"", ""isExploited"": true}"
595286,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 66741, ""patchVersion"": ""V4.2.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-06-05T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.5.20""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595289,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 35220, ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V4.9.11""], ""discoveredDate"": ""2023-12-25T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
595302,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 120474, ""patchVersion"": ""V6.2.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-05-05T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.4.18""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595304,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 96269, ""patchVersion"": ""V7.1.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-09-23T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.4.0""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595310,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 85828, ""patchVersion"": ""V3.8.0"", ""patchAvailable"": false, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2025-05-19T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.2.11""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595316,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 15772, ""patchVersion"": ""V5.9.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-01-22T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.9.12""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595321,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 149241, ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V4.1.12""], ""discoveredDate"": ""2023-12-09T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
595322,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 82022, ""patchVersion"": ""V6.1.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-04-18T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.7.1""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595329,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 159805, ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V3.4.16""], ""discoveredDate"": ""2025-08-06T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
595333,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 214220, ""patchVersion"": ""V3.1.0"", ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2024-01-07T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.2.19""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595337,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 201167, ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""affectedFirmwareVersions"": [""V3.8.12""], ""discoveredDate"": ""2024-07-02T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
595338,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Patched"", ""populationImpact"": 208933, ""patchVersion"": ""V5.0.0"", ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2025-02-16T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.1.8""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595346,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 212741, ""patchVersion"": ""V6.9.0"", ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2024-07-21T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.2.12""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595347,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 97575, ""patchVersion"": ""V5.9.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-04-20T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.0.3""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595348,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Patched"", ""populationImpact"": 197185, ""patchVersion"": ""V3.7.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-05-03T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.4.17""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595356,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 44845, ""patchVersion"": ""V6.8.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-06-06T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.1.18""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595359,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Patched"", ""populationImpact"": 90056, ""patchVersion"": ""V4.9.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-06-23T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.9.12""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595369,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 197185, ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V5.6.6""], ""discoveredDate"": ""2024-10-31T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
595380,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 126257, ""patchVersion"": ""V7.8.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-09-12T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.5.9""], ""cascadeRisk"": ""High"", ""isExploited"": true}"
595387,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 42334, ""patchVersion"": ""V5.3.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-01-09T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.2.10""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595397,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 100957, ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V4.6.6""], ""discoveredDate"": ""2025-06-17T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
595401,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 146279, ""patchVersion"": ""V5.8.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-06-17T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.1.10""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595416,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 240020, ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V2.8.9""], ""discoveredDate"": ""2025-08-31T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
595417,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 247406, ""patchVersion"": ""V4.0.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-06-23T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.6.2""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595426,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 125888, ""patchVersion"": ""V4.9.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-05-17T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.0.13""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595428,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Patched"", ""populationImpact"": 77591, ""patchVersion"": ""V4.2.0"", ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2025-01-10T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.2.16""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595429,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 226674, ""patchVersion"": ""V4.6.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-03-30T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.1.20""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595433,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Patched"", ""populationImpact"": 176263, ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V4.4.12""], ""discoveredDate"": ""2025-01-22T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
595440,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 134383, ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V4.7.18""], ""discoveredDate"": ""2024-10-15T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
595462,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 126257, ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V3.6.11""], ""discoveredDate"": ""2025-09-15T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
595465,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 170779, ""patchVersion"": ""V4.4.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2023-12-09T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.8.6""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595471,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 177838, ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V5.9.4""], ""discoveredDate"": ""2025-04-22T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
595476,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 186971, ""patchVersion"": ""V4.1.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-05-30T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.6.20""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
595477,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 208933, ""patchVersion"": ""V7.1.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-05-15T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.3.1""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
